url_club,country,year,club_comp,matches,league_alpha3,league
https://www.worldfootball.net/teams/fc-utrecht/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/vancouver-whitecaps/,Canada,1980,NA,NA,CAN,Canada
https://www.worldfootball.net/teams/nac-breda/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/fk-teplice/,Czech Republic,1976,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/fc-vss-kosice/,Slovakia,1976,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/fc-amsterdam/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/go-ahead-eagles/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/velez-mostar/,Bosnia-Herzegovina,1960,Prva Liga 1959/1960,22,YUG,Yugoslavia
https://www.worldfootball.net/teams/velez-mostar/,Bosnia-Herzegovina,1976,Prva Liga 1975/1976,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/vojvodina/,Serbia,1960,Prva Liga 1959/1960,22,YUG,Yugoslavia
https://www.worldfootball.net/teams/vojvodina/,Serbia,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/vojvodina/,Serbia,1976,Prva Liga 1975/1976,34,YUG,Yugoslavia
https://www.worldfootball.net/teams/sporting-charleroi/,Belgium,1976,Eerste klasse A 1975/1976,36,BEL,Belgium
https://www.worldfootball.net/teams/ogc-nice/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/ogc-nice/,France,1976,Ligue 1 1975/1976,38,FRA,France
https://www.worldfootball.net/teams/eintracht-braunschweig/,Germany,1976,Bundesliga 1975/1976,34,FRG,West Germany
https://www.worldfootball.net/teams/sc-bastia/,France,1976,Ligue 1 1975/1976,38,FRA,France
https://www.worldfootball.net/teams/racing-white-brussels/,Belgium,1972,Eerste klasse A 1971/1972,30,BEL,Belgium
https://www.worldfootball.net/teams/kfc-diest/,Belgium,1972,Eerste klasse A 1971/1972,30,BEL,Belgium
https://www.worldfootball.net/teams/kickers-offenbach/,Germany,1972,Regionalliga Süd (1963-1974) 1971/1972,36,FRG,West Germany
https://www.worldfootball.net/teams/tatabanya-fc/,Hungary,1972,NA,NA,HUN,Hungary
https://www.worldfootball.net/teams/budapesti-vasas/,Hungary,1964,NA,NA,HUN,Hungary
https://www.worldfootball.net/teams/budapesti-vasas/,Hungary,1972,NA,4,HUN,Hungary
https://www.worldfootball.net/teams/ujpest-fc/,Hungary,1964,NA,6,HUN,Hungary
https://www.worldfootball.net/teams/ujpest-fc/,Hungary,1972,NA,6,HUN,Hungary
https://www.worldfootball.net/teams/budapest-honved/,Hungary,1964,NA,NA,HUN,Hungary
https://www.worldfootball.net/teams/budapest-honved/,Hungary,1972,NA,NA,HUN,Hungary
https://www.worldfootball.net/teams/neftci-pfk/,Azerbaijan,1968,Vysshaya Liga 1968,38,SUN,USSR
https://www.worldfootball.net/teams/neftci-pfk/,Azerbaijan,1972,Vysshaya Liga 1972,30,SUN,USSR
https://www.worldfootball.net/teams/karpaty-lviv/,Ukraine,1972,Vysshaya Liga 1972,30,SUN,USSR
https://www.worldfootball.net/teams/as-varese-1910/,Italy,1968,Serie A 1967/1968,30,ITA,Italy
https://www.worldfootball.net/teams/ofk-beograd/,Serbia,1968,Prva Liga 1967/1968,30,YUG,Yugoslavia
https://www.worldfootball.net/teams/bk-frem-kobenhavn/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/b-1909-odense/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/b-1903-kobenhavn/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/b-1913-odense/,Denmark,1964,NA,2,DNK,Denmark
https://www.worldfootball.net/teams/kfums-bk-odense/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/hellerup-ik/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/b-93-koebenhavn/,Denmark,1964,NA,NA,DNK,Denmark
https://www.worldfootball.net/teams/fk-ska-rostov/,Russia,1960,Vysshaya Liga 1960 Group A,20,SUN,USSR
https://www.worldfootball.net/teams/fk-ska-rostov/,Russia,1964,Vysshaya Liga 1964,32,SUN,USSR
https://www.worldfootball.net/teams/ruda-hvzda-brno/,Czech Republic,1960,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/tatran-presov/,Slovakia,1960,NA,NA,CSK,Czechoslovakia
https://www.worldfootball.net/teams/racing-club-de-france/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/stade-reims/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/radnicki-beograd/,Serbia,1960,Prva Liga 1959/1960,22,YUG,Yugoslavia
